id_genero;genero;filme_id
7278;Mistério,Ficção Científica,Suspense,;274167
7279;Comédia,Terror;274336
7280;Ação,Crime,Suspense,;274479
7281;Comédia,;274854
7282;Drama,História;274855
7283;Aventura,Drama,Romance,;274857
7284;Comédia,;274862
7285;Drama,;274870
7286;Comédia,Drama;275601
7287;Ação,Aventura,Fantasia,Ficção Científica;276488
7288;Ação,Ficção Científica,Suspense,;276839
7289;Ação,Drama,Fantasia,;276844
7290;Ação,Aventura,Animação,Família;276902
7291;Drama,Ficção Científica,Romance,;276905
7292;Comédia,Drama,Música,;276907
7293;Terror,Suspense;276908
7294;Comédia,Drama;277216
7295;Comédia,Drama,Romance,;277217
7296;Suspense,;277355
7297;Aventura,Animação,Comédia,Família;277432
7298;Crime,Suspense;277547
7299;Comédia,Drama,Ficção Científica,Romance;277558
7300;Drama,Música;277685
7301;Aventura,Música,Família,TV Movie;278154
7302;Suspense,Ação;278236
7303;Ação,Comédia,Crime,;278427
7304;Comédia,Romance;278774
7305;Ação,Drama,Suspense,;278924
7306;Terror,Suspense;278927
7307;Aventura,Animação,Comédia,Família;279144
7308;Drama,;279229
7309;Animação,Comédia,Fantasia,Ficção Científica;279641
7310;Comédia,Família;279828
7311;Ação,Crime,Suspense,;280002
7312;Aventura,Drama,Fantasia,Família;280092
7313;Documentário,;280217
7314;Fantasia,Ficção Científica,Romance,;280996
7315;Comédia,Guerra;281338
7316;Aventura,Fantasia,Romance,Ficção Científica;281506
7317;Suspense,Terror;281957
7318;Drama,Terror,Suspense,;282035
7319;Ação,Aventura,Animação,Comédia;282297
7320;Drama,Mistério;282631
7321;Drama,Ficção Científica,Guerra,;282813
7322;Drama,Família;282984
7323;Faroeste,Drama,Aventura,;283227
7324;Ação,Aventura,Fantasia,Terror;283235
7325;Documentário,;283350
7326;Ação,Drama,História,Guerra;283366
7327;Terror,;283378
7328;Drama,Mistério;283445
7329;Drama,Romance;283552
7330;Drama,;283559
7331;Comédia,Drama,Romance,;283587
7332;Aventura,Drama,Fantasia,Família;283601
7333;Drama,Fantasia,Romance,;283686
7334;Terror,;283995
7335;Drama,Romance;284052
7336;Documentário,Música;284053
7337;Drama,Guerra;284054
7338;Drama,Crime;284162
7339;Terror,Suspense;284274
7340;Ação,Aventura,Comédia,Ficção Científica;284276
7341;Ação,Aventura,Fantasia,Ficção Científica;284286
7342;Ação,Aventura,Comédia,Fantasia;284289
7343;Ação,Aventura,Fantasia,Ficção Científica;284293
7344;Aventura,Fantasia;284294
7345;Ação,Aventura,Animação,;284296
7346;Drama,;284303
7347;Comédia,Drama,Romance,;284427
7348;Suspense,;284470
7349;Drama,;284536
7350;Drama,;284564
7351;Drama,Comédia;284674
7352;Drama,Terror,Suspense,;284689
7353;Suspense,;285783
7354;Documentário,;286217
7355;Crime,Drama,Suspense,;286519
7356;Terror,Mistério,Suspense,;286521
7357;Ficção Científica,Suspense;286532
7358;História,Drama,Guerra,;286554
7359;Aventura,Drama,Suspense,;286565
7360;Aventura,Drama,Ficção Científica,;286567
7361;Música,Drama;286654
7362;Drama,;286792
7363;Comédia,;286987
7364;Comédia,Romance;287424
7365;Drama,Mistério,Romance,;287590
7366;Ação,Aventura,Ficção Científica,;287649
7367;Suspense,;287689
7368;Comédia,;287903
7369;Ficção Científica,Família;287904
7370;Drama,Terror,Mistério,;287947
7371;Ação,Animação,Fantasia,;287948
7372;Drama,Romance;288036
7373;Comédia,TV Movie;288158
7374;Comédia,Fantasia,Terror,;288171
7375;Drama,;288281
7376;Ação,Comédia,Fantasia,;289222
7377;Ação,Crime,Mistério,Suspense;289720
7378;Comédia,;289727
7379;Suspense,Terror,Drama,;290098
7380;Comédia,;290250
7381;Suspense,;290271
7382;Drama,História;290512
7383;Ação,;290542
7384;Comédia,Romance;290555
7385;Suspense,Drama,Romance,;290595
7386;Ação,Comédia,Crime,;290637
7387;Ação,Aventura,Animação,;290751
7388;Aventura,Drama,Romance,;290762
7389;Drama,;290764
7390;Ação,Terror;290825
7391;Ação,Aventura,Drama,;290859
7392;Fantasia,Terror,Mistério,Suspense;290864
7393;Crime,Drama,Mistério,Suspense;291081
7394;Comédia,Drama;291084
7395;Ação,Crime,Drama,;291270
7396;Comédia,Fantasia,Terror,;291272
7397;Ação,Ficção Científica;291276
7398;Ação,Crime,Suspense,;291328
7399;Crime,Drama,Mistério,Suspense;291351
7400;Crime,Drama,Mistério,Suspense;291356
7401;Animação,Comédia,Drama,Romance;291413
7402;Terror,;291805
7403;Ação,Suspense;291860
7404;Comédia,Drama,Romance,;291870
7405;Drama,;291984
7406;Ação,Crime,Suspense,Faroeste;292011
7407;Terror,Suspense;292040
7408;Ação,Comédia,Suspense,;292280
7409;Comédia,;293167
7410;Comédia,;293299
7411;Drama,;293310
7412;Crime,Drama;293452
7413;Suspense,Ação;293646
7414;Terror,Suspense;293660
7415;Ação,Aventura,Fantasia,;293670
7416;Animação,Comédia,Drama,Família;293767
7417;Documentário,;293768
7418;Drama,Terror,Suspense,;293771
7419;Drama,História;293863
7420;Ação,Aventura,Comédia,;293970
7421;Terror,Mistério,Suspense,;293982
7422;Drama,Guerra;294016
7423;Drama,Suspense;294254
7424;Ação,Terror,Ficção Científica,;294272
7425;Drama,Fantasia,Romance,;294652
7426;Comédia,Terror;294795
7427;Drama,História,Romance,Guerra;294963
7428;Drama,;294992
7429;Ação,Ficção Científica,Suspense,;295011
7430;Aventura,Fantasia,Família,;295151
7431;Ação,Crime,Drama,Suspense;295595
7432;Drama,Fantasia,Mistério,Suspense;295693
7433;Terror,Faroeste;295699
7434;Suspense,Guerra,Aventura,;295964
7435;Ação,Drama,Terror,Suspense;296065
7436;Romance,Comédia;296096
7437;Crime,Documentário,Drama,Música;296098
7438;Animação,Comédia,Família,;296099
7439;Comédia,;296100
7440;Comédia,Drama;296130
7441;Terror,Suspense;296360
7442;Drama,Romance;296370
7443;Drama,Suspense;296523
7444;Comédia,;296524
7445;Aventura,Comédia,Fantasia,;297222
7446;Terror,Ficção Científica;297270
7447;Comédia,Drama,Romance,;297291
7448;Comédia,Música,Romance,;297556
7449;Suspense,;297596
7450;Drama,Ação;297608
7451;Comédia,Drama;297708
7452;Aventura,Animação,Família,;297725
7453;Ação,Aventura,Fantasia,;297761
7454;Ação,Aventura,Animação,Ficção Científica;297762
7455;Suspense,Drama;297802
7456;Terror,Mistério,Suspense,;297806
7457;Ação,Crime,Mistério,;298115
7458;Aventura,Comédia,Fantasia,;298250
7459;Ação,Aventura,Crime,Fantasia;298312
7460;Ação,Aventura,Fantasia,;298382
7461;Ação,Aventura,Fantasia,;298583
7462;Drama,Música;298584
7463;Aventura,Animação,Comédia,Fantasia;298618
7464;Crime,Terror,Mistério,Suspense;299054
7465;Terror,Mistério,Suspense,;299245
7466;Comédia,Drama;299534
7467;Comédia,Romance;299536
7468;Terror,;299537
7469;Ação,Aventura,Fantasia,Ficção Científica;299551
7470;Ação,Aventura,Suspense,;299582
7471;Terror,Suspense;299640
7472;Ação,Aventura,Ficção Científica,;299687
7473;Ação,Aventura,Ficção Científica,;299715
7474;Ação,Aventura,Ficção Científica,;300168
7475;Terror,;300302
7476;Comédia,Romance,Família,TV Movie;300467
7477;Documentário,Terror;300542
7478;Aventura,Ficção Científica;300665
7479;Comédia,Romance;300666
7480;Ação,Drama,Aventura,;300667
7481;Comédia,;300668
7482;Terror,Suspense;300669
7483;Drama,Suspense;300671
7484;Terror,Suspense,Mistério,;300673
7485;Drama,Música;300681
7486;Comédia,Drama;300687
7487;Ficção Científica,Terror;300693
7488;Crime,Terror,Suspense,;300706
7489;Ação,História,Suspense,;300792
7490;Ação,Drama,História,Suspense;300803
7491;Ficção Científica,Suspense;301337
7492;Drama,;301351
7493;Drama,;301355
7494;Comédia,;301365
7495;Aventura,Documentário;301372
7496;Ação,Aventura,Fantasia,;301528
7497;Comédia,Drama,Ficção Científica,;301608
7498;Comédia,Drama,Música,Romance;301804
7499;Suspense,;301846
7500;Suspense,Terror,Mistério,;301875
7501;Drama,Mistério,Romance,;302150
7502;Aventura,Animação,Comédia,Fantasia;302156
7503;Comédia,Crime,Mistério,Suspense;302349
7504;Drama,Fantasia,Terror,Suspense;302401
7505;Terror,;302429
7506;Drama,Ficção Científica,Romance,;302528
7507;Ação,Suspense;302688
7508;Ação,Crime,Ficção Científica,;302699
7509;Ação,Comédia,Fantasia,Ficção Científica;302946
7510;Drama,História,Crime,Suspense;303542
7511;Animação,Fantasia,Música,Família;303857
7512;Drama,Mistério,Suspense,;303858
7513;Comédia,Romance;303903
7514;Ação,Comédia,Mistério,;303991
7515;Crime,Drama,Suspense,;304357
7516;Aventura,Comédia,Fantasia,Ficção Científica;304372
7517;Ação,Aventura,Animação,Fantasia;305470
7518;Drama,Suspense;305932
7519;Animação,;305943
7520;Comédia,Drama;306745
7521;Drama,;306819
7522;Drama,Suspense;306943
7523;Ação,Aventura,Ficção Científica,;306947
7524;Comédia,;306952
7525;Drama,Suspense;306959
7526;Drama,Romance;306964
7527;Drama,;307081
7528;Comédia,;307450
7529;Suspense,;307663
7530;Comédia,Drama,Romance,;307931
7531;Suspense,;308027
7532;Terror,;308032
7533;Ação,Drama;308084
7534;Comédia,;308266
7535;Ação,Aventura,Ficção Científica,Suspense;308369
7536;Documentário,;308409
7537;Romance,Comédia,Drama,;308453
7538;Suspense,;308504
7539;Comédia,Drama;308529
7540;Comédia,Crime,Drama,;308531
7541;Comédia,Drama;308639
7542;Drama,Família;309245
7543;Comédia,Drama;309299
7544;Ação,Aventura;309304
7545;Ação,Drama;309503
7546;Ação,Aventura,Comédia,Ficção Científica;309581
7547;Crime,Drama,Comédia,;309809
7548;Comédia,;309886
7549;Drama,História;310131
7550;Comédia,Drama;310133
7551;Drama,Suspense;310137
7552;Drama,Suspense;310307
7553;Aventura,Animação,Fantasia,Família;310593
7554;Ação,Drama,Suspense,;311291
7555;Terror,Mistério;311324
7556;Suspense,;311667
7557;Suspense,Terror;312221
7558;Drama,História;312669
7559;Comédia,Drama;312791
7560;Drama,Romance;313106
7561;Ação,Aventura,Fantasia,;313297
7562;Drama,Mistério,Suspense,;313369
7563;Drama,;313922
7564;Comédia,Drama,Romance,;313943
7565;Terror,Suspense;314065
7566;Aventura,Ficção Científica;314095
7567;Animação,Aventura,Família,;314365
7568;Comédia,Drama,Romance,Música;314385
7569;Crime,Terror,Suspense,;314402
7570;Ação,Ficção Científica,Guerra,;314405
7571;Terror,Mistério;314444
7572;Ação,Aventura,Drama,História;315011
7573;Drama,Suspense,História,;315465
7574;Drama,Romance;315635
7575;Crime,Drama;315664
7576;Fantasia,Terror,Romance,;315837
7577;Comédia,;315846
7578;Ação,Terror,Ficção Científica,;316000
7579;Animação,Fantasia;316002
7580;Ação,Aventura,Drama,Ficção Científica;316021
7581;Comédia,Drama;316023
7582;Ação,Drama,Ficção Científica,Suspense;316029
7583;Comédia,Drama;316042
7584;Drama,;316152
7585;Comédia,Romance;316154
7586;Drama,Mistério,Romance,;316322
7587;Comédia,;316410
7588;Drama,;316727
7589;Drama,Guerra;317091
7590;Ação,Drama,História,Guerra;317198
7591;Drama,Terror,Suspense,;317442
7592;Animação,;317557
7593;Drama,Suspense;317560
7594;Ação,Terror,Suspense,;317744
7595;Crime,Drama,Mistério,Suspense;317952
7596;Aventura,Comédia,TV Movie,;318044
7597;Ação,Animação,Romance,;318121
7598;Drama,;318224
7599;Comédia,;318256
7600;Drama,Suspense;318279
7601;Documentário,Drama;318781
7602;Documentário,Música;318846
7603;Comédia,Drama;318917
7604;Documentário,;318922
7605;Documentário,;319067
7606;Aventura,Documentário;319075
7607;Drama,História,Suspense,Romance;319076
7608;Comédia,Drama;319091
7609;Comédia,;319888
7610;Comédia,Crime,Suspense,;320007
7611;Documentário,História;320048
7612;Documentário,Música;320288
7613;Documentário,;320413
7614;Documentário,;321068
7615;Aventura,Comédia,Drama,História;321258
7616;Crime,Drama,Suspense,;321494
7617;Drama,Terror,Suspense,;321528
7618;Ação,Aventura,Ficção Científica,;321594
7619;Comédia,Terror,Suspense,;321612
7620;Ação,Aventura,Fantasia,Ficção Científica;321697
7621;Terror,Mistério,Suspense,;321741
7622;Ação,;321751
7623;Ação,Aventura,Animação,;321769
7624;Comédia,Documentário;321974
7625;Fantasia,Romance,Família,;322240
7626;Drama,História;323027
7627;Drama,;323144
7628;Drama,Comédia,Guerra,;323262
7629;Documentário,;323272
7630;Documentário,Música;323368
7631;Comédia,Fantasia,Família,;323370
7632;Ação,Animação,Fantasia,;323372
7633;,;323373
7634;Comédia,Terror;323599
7635;Drama,Romance;323675
7636;Crime,Mistério,Suspense,;323676
7637;Terror,Ficção Científica,Suspense,;323677
7638;Drama,Suspense;324308
7639;Comédia,Terror,Música,;324325
7640;Documentário,;324542
7641;Ação,Comédia;324552
7642;Comédia,;324558
7643;Ação,Drama;324560
7644;Documentário,;324668
7645;Documentário,Família;324670
7646;Ação,Crime,Suspense,;324786
7647;Ação,Crime,Suspense,;324807
7648;Documentário,;324849
7649;Mistério,Suspense,Faroeste,;324852
7650;Ação,Suspense;324857
7651;Ação,Ficção Científica,Suspense,;325078
7652;Drama,História,Guerra,;325113
7653;Crime,Drama,Mistério,Suspense;325133
7654;Ação,Animação,Comédia,Fantasia;325173
7655;Ação,Aventura,Animação,Comédia;325189
7656;Ação,Aventura,Animação,Comédia;325346
7657;Crime,Drama,Mistério,TV Movie;325348
7658;Drama,;325358
7659;Comédia,;325592
7660;Ação,Crime;325789
7661;TV Movie,Família,Comédia,Fantasia;326094
7662;Comédia,Drama,Romance,;326285
7663;Ação,Aventura,Ficção Científica,;326359
7664;Ação,Comédia;326423
7665;Drama,Romance;326425
7666;Crime,Drama,Suspense,;326947
7667;Comédia,Drama;327331
7668;Crime,Drama;327418
7669;Aventura,Animação,Família,;327528
7670;Comédia,Drama;327833
7671;Ação,Suspense;328387
7672;Drama,Romance;328425
7673;Drama,História,Música,;328429
7674;Ação,Animação,Família,;328589
7675;Drama,Música;328595
7676;Ação,Drama,Suspense,;329010
7677;Aventura,Crime,Mistério,;329289
7678;Drama,Mistério,Suspense,;329440
7679;Drama,Ficção Científica,Suspense,;329805
7680;Comédia,Drama;329829
7681;Ficção Científica,;329833
7682;Terror,Suspense;329865
7683;Terror,;329981
7684;Terror,Mistério,Suspense,;329996
7685;Drama,Romance;330112
7686;Drama,História,Romance,;330115
7687;Comédia,;330127
7688;Drama,Mistério,Ficção Científica,;330457
7689;Drama,Suspense;330459
7690;Aventura,Fantasia,Família,;330483
7691;Comédia,Drama,Romance,;330764
7692;Comédia,Drama;330947
7693;Documentário,;331190
7694;Aventura,Animação,Família,;331313
7695;Ação,Aventura,Ficção Científica,;331392
7696;Drama,Romance;331446
7697;Comédia,Drama,Fantasia,;331482
7698;Drama,Romance;331576
7699;Crime,Drama,Suspense,;331583
7700;Ação,Comédia;331588
7701;Terror,Mistério,Suspense,;331781
7702;Ação,Aventura,Comédia,Ficção Científica;331836
7703;Drama,Romance;331962
7704;Ação,Crime,Suspense,;331986
7705;Drama,Suspense;332210
7706;Comédia,Drama,Família,;332270
7707;Documentário,Música;332283
7708;Comédia,;332340
7709;Crime,Drama,Suspense,;332411
7710;Drama,;332502
7711;Aventura,Animação,Comédia,Família;332562
7712;Drama,Romance,Guerra,;332567
7713;Drama,Romance;332704
7714;Romance,Comédia;332721
7715;Ação,Crime,Drama,Suspense;332835
7716;Mistério,Ficção Científica,Suspense,;332872
7717;Drama,Música,Romance,;332976
7718;Drama,Terror,Suspense,;332979
7719;Suspense,;333103
7720;Comédia,;333339
7721;Comédia,Drama;333348
7722;Drama,Romance;333352
7723;Ação,Aventura,Crime,Suspense;333354
7724;Drama,;333357
7725;Comédia,;333371
7726;Aventura,Ficção Científica;333381
7727;Comédia,Família,Drama,;333385
7728;Drama,Suspense,Guerra,;333386
7729;Ação,Aventura,Crime,Drama;333484
7730;Drama,Fantasia,Terror,Mistério;333663
7731;Drama,Terror,Ficção Científica,Suspense;333667
7732;Drama,Suspense;333669
7733;Ação,Comédia,Romance,;333674
7734;Drama,Faroeste;334074
7735;Ação,Aventura,Faroeste,;334298
7736;Ação,Comédia,Mistério,;334304
7737;Aventura,Animação,Comédia,Música;334354
7738;Ação,;334376
7739;Drama,Terror,Suspense,;334495
7740;Ação,Crime,Suspense,;334517
7741;Aventura,Comédia,Fantasia,;334521
7742;Aventura,Família;334522
7743;Aventura,Drama,Família,Romance;334524
7744;Animação,Ficção Científica;334527
7745;Documentário,História;334533
7746;Drama,Suspense,Guerra,;334536
7747;Ação,Crime,Mistério,;334538
7748;Drama,Suspense,Guerra,;334541
7749;Aventura,Drama,Suspense,;334543
7750;Crime,Drama,Suspense,;334922
7751;Aventura,Comédia,Drama,;335209
7752;Terror,Suspense;335360
7753;Drama,Ficção Científica;335578
7754;Drama,;335777
7755;Drama,;335778
7756;Drama,;335788
7757;Ficção Científica,TV Movie;335791
7758;Aventura,Animação,Fantasia,Música;335796
7759;Drama,História,Guerra,;335797
7760;Aventura,Animação,Comédia,Família;335866
7761;Drama,História;335970
7762;Ação,Suspense;335977
7763;Drama,Terror,Mistério,;335983
7764;Terror,Suspense;335984
7765;Animação,Comédia,Drama,Família;335988
7766;Ficção Científica,Mistério,Drama,Suspense;336000
7767;Comédia,;336004
7768;Ação,Aventura;336011
7769;Ação,Ficção Científica;336050
7770;Ficção Científica,Drama;336313
7771;Ação,Aventura,Ficção Científica,Suspense;336445
7772;Drama,;336455
7773;Crime,Ação,Suspense,;336560
7774;Drama,;336804
7775;Drama,Suspense,Guerra,;336843
7776;Fantasia,Comédia,Animação,Aventura;336845
7777;Comédia,;336882
7778;Drama,Terror,Ficção Científica,;336890
7779;Ação,Terror,TV Movie,;337154
7780;Drama,;337167
7781;Ação,Ficção Científica;337170
7782;Crime,Drama,TV Movie,;337339
7783;Ação,Drama,Suspense,;337401
7784;Comédia,;337556
7785;Comédia,Drama;337674
7786;Drama,Romance;337676
7787;Ação,Comédia,Crime,;337703
7788;Ação,Crime,Suspense,;337874
7789;Ação,Drama,Guerra,;337960
7790;Aventura,Drama,Fantasia,Ficção Científica;338189
7791;Drama,Suspense;338517
7792;Romance,Drama;338544
7793;Animação,Drama,Fantasia,Família;338676
7794;Drama,;338729
7795;Drama,;338762
7796;Drama,;338766
7797;Drama,Guerra;338768
7798;Documentário,;338803
7799;Drama,Terror,Ficção Científica,;338928
7800;Fantasia,Romance;338952
7801;Ação,Ficção Científica;338953
7802;Crime,Faroeste;338964
7803;Comédia,Drama;338967
7804;Drama,História;338970
7805;Documentário,;339065
7806;Aventura,Fantasia,Família,;339103
7807;Aventura,Fantasia,Família,;339116
7808;Comédia,Crime,Drama,Mistério;339145
7809;Ação,Comédia,Terror,;339259
7810;Ação,Aventura,Fantasia,;339380
7811;Documentário,;339395
7812;Crime,Drama,História,Suspense;339396
7813;Ação,Aventura,Comédia,Fantasia;339397
7814;Drama,;339403
7815;Ação,História,Suspense,Guerra;339404
7816;Drama,História;339405
7817;Crime,Drama;339408
7818;Ação,Comédia;339419
7819;Comédia,Drama,Romance,;339527
7820;Ação,Crime;339533
7821;Comédia,Romance;339692
7822;Drama,;339751
7823;Drama,;339792
7824;Drama,Romance;339846
7825;Crime,Mistério,Suspense,;339877
7826;Ação,Ficção Científica,TV Movie,;339964
7827;Crime,Drama,Suspense,;339967
7828;Documentário,;339984
7829;Comédia,Música;339987
7830;Ação,Comédia;339988
7831;Animação,Drama,Mistério,;339994
7832;Ação,Aventura,Ficção Científica,;340022
7833;Drama,Fantasia,Ficção Científica,;340027
7834;Drama,;340101
7835;Drama,;340102
7836;Drama,Ficção Científica,Suspense,;340104
7837;Crime,Drama,Suspense,;340270
7838;Ação,Comédia;340402
7839;Drama,;340442
7840;Comédia,Drama,Romance,Guerra;340485
7841;Ação,Terror,Ficção Científica,;340487
7842;Drama,;340584
7843;Família,Drama,Comédia,;340601
7844;Comédia,Drama;340611
7845;Ação,Aventura,Drama,;340613
7846;Drama,;340666
7847;Drama,;340674
7848;Drama,Suspense;340676
7849;Suspense,Terror;340677
7850;Drama,;340837
7851;Drama,;340945
7852;Drama,Suspense;341006
7853;Crime,Suspense,Drama,;341012
7854;Drama,Mistério,Suspense,;341013
7855;Crime,Drama,Suspense,;341174
7856;Terror,Mistério,Ficção Científica,Suspense;341689
7857;Ação,Guerra;341744
7858;Ação,Suspense,Terror,;342470
7859;Comédia,Música;342473
7860;Ação,Mistério,Suspense,;342474
7861;Drama,Romance;342521
7862;Comédia,Música,Ficção Científica,Romance;342672
7863;Comédia,Drama;342737
7864;Drama,Romance;342878
7865;Aventura,Animação,Comédia,Família;342917
7866;Comédia,Drama;343173
7867;Ação,Comédia;343611
7868;Comédia,Drama;343668
7869;Drama,;343674
7870;Comédia,Drama,Romance,;343934
7871;Ação,Animação,Família,;344268
7872;Terror,;345009
7873;Ação,Suspense;345317
7874;Ação,Aventura,Comédia,;345330
7875;Drama,Terror,Suspense,;345887
7876;Comédia,;345911
7877;Comédia,;345914
7878;Suspense,;345915
7879;Comédia,Drama;345918
7880;Comédia,Fantasia,Ficção Científica,;345920
7881;Suspense,Ação,Crime,;345922
7882;Drama,Terror,Mistério,Suspense;345923
7883;Comédia,;345925
7884;Ação,Comédia,Mistério,Suspense;345938
7885;Drama,Suspense;345940
7886;Drama,Romance;346364
7887;Comédia,;346401
7888;Mistério,Suspense;346648
7889;Ficção Científica,Suspense;346651
7890;Drama,Fantasia;346671
7891;Ação,Terror,Ficção Científica,;346672
7892;Terror,;346681
7893;Documentário,Música;346685
7894;Aventura,Comédia,Família,;346709
7895;Ação,Terror,Ficção Científica,Suspense;346808
7896;Comédia,Terror;346910
7897;Ação,Drama,Fantasia,Terror;347026
7898;Comédia,;347031
7899;Crime,Drama,Mistério,Suspense;347033
7900;Ação,Suspense;347096
7901;Ação,Suspense;347126
7902;Ação,Aventura,Comédia,Terror;347158
7903;Drama,História;347201
7904;Aventura,Comédia,Drama,Fantasia;347375
7905;Drama,;347629
7906;Ação,Aventura,Fantasia,;347689
7907;Drama,;347754
7908;Comédia,;347847
7909;Ação,Animação,Comédia,;347866
7910;Ação,Suspense;347945
7911;Drama,Guerra;347969
7912;Aventura,Comédia,Família,;347984
7913;Terror,Suspense;348089
7914;Terror,Ficção Científica;348350
7915;Comédia,Drama;348389
7916;Mistério,Ficção Científica,Suspense,;348390
7917;Comédia,Faroeste;348668
7918;Ação,Drama,História,Suspense;348678
7919;TV Movie,Música;348811
7920;Aventura,Ficção Científica;348892
7921;Ação,Suspense;348893
7922;Drama,História,TV Movie,;350312
7923;Crime,Drama,Mistério,Suspense;350499
7924;Comédia,Drama;351044
7925;Ação,Guerra;351145
7926;Ação,Comédia,Drama,;351211
7927;Ação,Crime,Suspense,;351286
7928;Ação,Drama;351339
7929;Ação,Aventura,Animação,;351460
7930;Comédia,Drama,Fantasia,;351523
7931;Suspense,Drama;351819
7932;Terror,Suspense;351901
7933;Ação,Aventura,Ficção Científica,;351964
7934;História,Suspense,Guerra,;352173
7935;Fantasia,Terror,Mistério,Suspense;352186
7936;Drama,Romance;352208
7937;Comédia,Romance;352492
7938;Ação,Crime,Suspense,;352501
7939;Comédia,Drama,Romance,;352885
7940;Crime,Drama,Mistério,Suspense;353066
7941;Comédia,;353069
7942;Documentário,;353070
7943;Drama,Música;353081
7944;Drama,Música;353326
7945;Comédia,;353345
7946;Drama,;353433
7947;Drama,Mistério;353486
7948;Comédia,Drama,Romance,;353491
7949;Comédia,Crime;353569
7950;Ação,Aventura;353576
7951;Drama,;353610
7952;Terror,;353616
7953;Mistério,Suspense;353686
7954;Ação,Aventura,Comédia,Fantasia;353979
7955;Ação,Aventura,Fantasia,Ficção Científica;354110
7956;Comédia,Drama;354216
7957;Comédia,;354251
7958;Ação,;354279
7959;Comédia,Música;354282
7960;Terror,Suspense;354285
7961;Terror,Suspense;354287
7962;Drama,Faroeste;354556
7963;Terror,;354859
7964;Fantasia,Terror,Ficção Científica,Suspense;354861
7965;Animação,Comédia,Música,Família;354912
7966;Ficção Científica,;354979
7967;Drama,Mistério;355008
7968;Comédia,Drama,Guerra,;355111
7969;Ação,Fantasia,Ficção Científica,;355193
7970;Drama,História,Romance,;355338
7971;Comédia,;355506
7972;Aventura,Animação,Comédia,Fantasia;355547
7973;Crime,Drama,Suspense,;355651
7974;Comédia,;356199
7975;Animação,Música,Família,;356296
7976;Terror,Ficção Científica,Suspense,;356305
7977;Animação,Família;356334
7978;Terror,;357096
7979;Aventura,Animação,Comédia,Fantasia;357424
7980;Drama,;359228
7981;Documentário,Música;359305
7982;Crime,Drama,Suspense,;359412
7983;Comédia,;359724
7984;Ação,;359790
7985;Terror,Suspense;359871
7986;Comédia,Drama,Romance,;359940
7987;Suspense,Terror,Mistério,;359983
7988;Crime,Drama,Mistério,Suspense;360030
7989;Ação,Crime,Suspense,;360365
7990;Ação,Drama;360389
7991;Mistério,Suspense;360603
7992;Documentário,;360605
7993;Crime,Drama;360606
7994;Animação,Família,TV Movie,;360784
7995;Documentário,;360814
7996;Comédia,Drama,Música,;360920
7997;Drama,Música;361292
7998;Comédia,Romance,TV Movie,;361380
7999;Aventura,Comédia,Fantasia,TV Movie;361743
8000;Comédia,TV Movie;361751
8001;Terror,Suspense;362045
8002;Drama,Ação;362046
8003;Animação,Comédia,Fantasia,Família;362057
8004;Fantasia,Terror;362703
8005;Aventura,Animação,Família,;362826
8006;Ação,Drama;363088
8007;TV Movie,Mistério,Drama,;363111
8008;História,Romance,Guerra,;363126
8009;Ação,Faroeste;363579
8010;Drama,Terror,Suspense,Mistério;363676
8011;Ação,Aventura,Suspense,Faroeste;363992
8012;Drama,Fantasia,Terror,Suspense;364067
8013;Ação,Aventura,Comédia,Ficção Científica;364111
8014;Terror,Suspense;364116
8015;Drama,Mistério,Suspense,;364433
8016;Ação,Drama,Suspense,;364689
8017;Drama,História;364733
8018;Crime,Drama,História,Suspense;365045
8019;Comédia,Música;365222
8020;Fantasia,Animação,Drama,Música;365754
8021;Terror,Suspense;365942
8022;Ação,Comédia,Drama,Ficção Científica;365995
8023;Aventura,Animação,Comédia,Família;366170
8024;Drama,Romance;366514
8025;Aventura,Família;366644
8026;Ação,Drama,História,;366668
8027;,;366696
8028;Aventura,Drama,Ficção Científica,Romance;366924
8029;Terror,Suspense;367147
8030;Aventura,Animação;367544
8031;Comédia,Drama,Romance,;368031
8032;Animação,Fantasia,Família,;368940
8033;Aventura,Animação,Comédia,Família;368942
8034;Documentário,;369033
8035;Ação,Animação,Ficção Científica,;369058
8036;Drama,Mistério;369192
8037;Drama,Fantasia,Mistério,Romance;369196
8038;Terror,Suspense;369230
8039;Aventura,Animação,Comédia,Família;369300
8040;Drama,;369523
8041;Suspense,;369557
8042;Comédia,Drama,Romance,TV Movie;369560
8043;Comédia,Drama,História,;369698
8044;Terror,Suspense;369770
8045;Comédia,;369883
8046;Terror,Mistério,Suspense,;369885
8047;Drama,;369894
8048;Comédia,Drama,Música,Romance;369972
8049;Comédia,;370105
8050;Ação,Drama,História,;370172
8051;Comédia,Drama,Romance,;370567
8052;Comédia,Família;370663
8053;Ação,Drama,Guerra,Romance;370665
8054;Drama,;370687
8055;Drama,História;370755
8056;Comédia,Romance,TV Movie,;370964
8057;Ação,Aventura,Suspense,;370978
8058;Animação,Fantasia,Família,;371447
8059;Drama,Romance;371608
8060;Crime,Ação,Comédia,;371638
8061;Ação,Aventura,Fantasia,Ficção Científica;371645
8062;Comédia,Drama,Romance,;371738
8063;Fantasia,;372058
8064;Comédia,Romance;372343
8065;Drama,Romance;372411
8066;Terror,Suspense;373314
8067;Comédia,Drama;373476
8068;Aventura,Comédia,Drama,;373546
8069;Comédia,Drama,Romance,;373558
